Page URL,Page title,Outcome,Impact,Code snippet,Selector,Remediation,Manual,Rule iD,Help,Description,Help URL,Standard,WCAG 2 Success Criteria,Section 508 Paragraph,Tags,Date,Axe-core
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Critical,"<img class=""imgl"" src=""images/site/small60-1.jpg"">","img[src$=""small60-1.jpg""]","Fix any of the following:
  Element does not have an alt attribute
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""",false,image-alt,Images must have alternate text,Ensures <img> elements have alternate text or a role of none or presentation,https://dequeuniversity.com/rules/axe/4.7/image-alt?application=cypress,WCAG 2.0 Level A,1.1.1 Non-text Content,Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag111, section508, section508.22.a, ACT, TTv5, TT7.a, TT7.b",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Critical,"<img class=""imgl"" src=""images/site/small60-2.jpg"">","img[src$=""small60-2.jpg""]","Fix any of the following:
  Element does not have an alt attribute
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""",false,image-alt,Images must have alternate text,Ensures <img> elements have alternate text or a role of none or presentation,https://dequeuniversity.com/rules/axe/4.7/image-alt?application=cypress,WCAG 2.0 Level A,1.1.1 Non-text Content,Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag111, section508, section508.22.a, ACT, TTv5, TT7.a, TT7.b",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Critical,"<img class=""imgl"" src=""images/site/small60-3.jpg"">","img[src$=""small60-3.jpg""]","Fix any of the following:
  Element does not have an alt attribute
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""",false,image-alt,Images must have alternate text,Ensures <img> elements have alternate text or a role of none or presentation,https://dequeuniversity.com/rules/axe/4.7/image-alt?application=cypress,WCAG 2.0 Level A,1.1.1 Non-text Content,Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag111, section508, section508.22.a, ACT, TTv5, TT7.a, TT7.b",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Critical,"<img src=""images/site/small174-1.jpg"">","img[src$=""small174-1.jpg""]","Fix any of the following:
  Element does not have an alt attribute
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""",false,image-alt,Images must have alternate text,Ensures <img> elements have alternate text or a role of none or presentation,https://dequeuniversity.com/rules/axe/4.7/image-alt?application=cypress,WCAG 2.0 Level A,1.1.1 Non-text Content,Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag111, section508, section508.22.a, ACT, TTv5, TT7.a, TT7.b",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Critical,"<img src=""images/site/small174-2.jpg"">","img[src$=""small174-2.jpg""]","Fix any of the following:
  Element does not have an alt attribute
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""",false,image-alt,Images must have alternate text,Ensures <img> elements have alternate text or a role of none or presentation,https://dequeuniversity.com/rules/axe/4.7/image-alt?application=cypress,WCAG 2.0 Level A,1.1.1 Non-text Content,Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag111, section508, section508.22.a, ACT, TTv5, TT7.a, TT7.b",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Critical,"<img src=""images/site/small174-3.jpg"">","img[src$=""small174-3.jpg""]","Fix any of the following:
  Element does not have an alt attribute
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""",false,image-alt,Images must have alternate text,Ensures <img> elements have alternate text or a role of none or presentation,https://dequeuniversity.com/rules/axe/4.7/image-alt?application=cypress,WCAG 2.0 Level A,1.1.1 Non-text Content,Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag111, section508, section508.22.a, ACT, TTv5, TT7.a, TT7.b",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Critical,"<img src=""images/site/small174-4.jpg"" ""="""">","img[src$=""small174-4.jpg""]","Fix any of the following:
  Element does not have an alt attribute
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""",false,image-alt,Images must have alternate text,Ensures <img> elements have alternate text or a role of none or presentation,https://dequeuniversity.com/rules/axe/4.7/image-alt?application=cypress,WCAG 2.0 Level A,1.1.1 Non-text Content,Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag111, section508, section508.22.a, ACT, TTv5, TT7.a, TT7.b",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Critical,"<img src=""images/site/small174-5.jpg"">","img[src$=""small174-5.jpg""]","Fix any of the following:
  Element does not have an alt attribute
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""",false,image-alt,Images must have alternate text,Ensures <img> elements have alternate text or a role of none or presentation,https://dequeuniversity.com/rules/axe/4.7/image-alt?application=cypress,WCAG 2.0 Level A,1.1.1 Non-text Content,Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag111, section508, section508.22.a, ACT, TTv5, TT7.a, TT7.b",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Critical,"<input type=""text"" name=""q"" value=""Search the site…"" onfocus=""this.value=(this.value=='Search the site…')? '' : this.value ;"">","input[type=""text""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""",false,label,Form elements must have labels,Ensures every form element has a label,https://dequeuniversity.com/rules/axe/4.7/label?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",Paragraph N - Electronic forms,"cat.forms, wcag2a, wcag412, section508, section508.22.n, ACT, TTv5, TT5.c",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,"<a href=""http://www.deque.com"" target=""_blank"">contact Deque Systems</a>","a[href$=""www.deque.com""]","Fix any of the following:
  The link has insufficient color contrast of 1.05:1 with the surrounding text. (Minimum contrast is 3:1, link text: #c80000, surrounding text: #666666)
  The link has no styling (such as underline) to distinguish it from the surrounding text",false,link-in-text-block,Links must be distinguishable without relying on color,Ensure links are distinguished from surrounding text in a way that does not rely on color,https://dequeuniversity.com/rules/axe/4.7/link-in-text-block?application=cypress,WCAG 2.0 Level A,1.4.1 Use of Color,,"cat.color, wcag2a, wcag141, TTv5, TT13.a",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,"<a href=""contact.php"">this page</a>","p:nth-child(3) > a[href$=""contact.php""]","Fix any of the following:
  The link has insufficient color contrast of 2.09:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #777777)
  The link has no styling (such as underline) to distinguish it from the surrounding text",false,link-in-text-block,Links must be distinguishable without relying on color,Ensure links are distinguished from surrounding text in a way that does not rely on color,https://dequeuniversity.com/rules/axe/4.7/link-in-text-block?application=cypress,WCAG 2.0 Level A,1.4.1 Use of Color,,"cat.color, wcag2a, wcag141, TTv5, TT13.a",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,"<a href=""desktops.php""><img src=""images/site/small174-1.jpg""></a>","li:nth-child(1) > a[href$=""desktops.php""]","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute",false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,"<a href=""desktops.php""><img src=""images/site/small174-2.jpg""></a>","li:nth-child(2) > a[href$=""desktops.php""]","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute",false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,"<a href=""laptopsandnotebooks.php""><img src=""images/site/small174-3.jpg""></a>","li:nth-child(3) > a[href$=""laptopsandnotebooks.php""]","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute",false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,"<a href=""laptopsandnotebooks.php""><img src=""images/site/small174-4.jpg"" ""=""""></a>","li:nth-child(4) > a[href$=""laptopsandnotebooks.php""]","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute",false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,"<a href=""laptopsandnotebooks.php""><img src=""images/site/small174-5.jpg""></a>",".last > a[href$=""laptopsandnotebooks.php""]","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute",false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,<p>Gefälscht CompuTech</p>,#header > .fl_left > p,"Fix any of the following:
  Element has insufficient color contrast of 4.47 (foreground color: #777777, background color: #ffffff, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1",false,color-contrast,Elements must meet minimum color contrast ratio thresholds,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.7/color-contrast?application=cypress,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143, ACT, TTv5, TT13.c",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,<p>Tel: 703-555-1212 | Mail: info@deque.com</p>,#topbar > .fl_left > p,"Fix any of the following:
  Element has insufficient color contrast of 4.47 (foreground color: #777777, background color: #ffffff, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1",false,color-contrast,Elements must meet minimum color contrast ratio thresholds,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.7/color-contrast?application=cypress,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143, ACT, TTv5, TT13.c",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,<h2>Parts and Supplies</h2>,li:nth-child(1) > h2,"Fix any of the following:
  Element has insufficient color contrast of 4.47 (foreground color: #777777, background color: #ffffff, font size: 15.0pt (20px), font weight: normal). Expected contrast ratio of 4.5:1",false,color-contrast,Elements must meet minimum color contrast ratio thresholds,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.7/color-contrast?application=cypress,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143, ACT, TTv5, TT13.c",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,"<p>We sell parts and supplies for every computer we sell and even some that we don't.  If we don't have a part, it doesn't exist. If it does exist and we don't have it, we'll get it.  If we can't get it, we'll steal it. That's how we roll.</p>",li:nth-child(1) > p:nth-child(3),"Fix any of the following:
  Element has insufficient color contrast of 4.47 (foreground color: #777777, background color: #ffffff, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1",false,color-contrast,Elements must meet minimum color contrast ratio thresholds,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.7/color-contrast?application=cypress,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143, ACT, TTv5, TT13.c",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,<h2>Visit our Brick &amp; Mortar Store</h2>,li:nth-child(2) > h2,"Fix any of the following:
  Element has insufficient color contrast of 4.47 (foreground color: #777777, background color: #ffffff, font size: 15.0pt (20px), font weight: normal). Expected contrast ratio of 4.5:1",false,color-contrast,Elements must meet minimum color contrast ratio thresholds,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.7/color-contrast?application=cypress,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143, ACT, TTv5, TT13.c",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,<p>,li:nth-child(2) > p:nth-child(3),"Fix any of the following:
  Element has insufficient color contrast of 4.47 (foreground color: #777777, background color: #ffffff, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1",false,color-contrast,Elements must meet minimum color contrast ratio thresholds,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.7/color-contrast?application=cypress,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143, ACT, TTv5, TT13.c",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,<h2>In Home Computer Service</h2>,ul > .last > h2,"Fix any of the following:
  Element has insufficient color contrast of 4.47 (foreground color: #777777, background color: #ffffff, font size: 15.0pt (20px), font weight: normal). Expected contrast ratio of 4.5:1",false,color-contrast,Elements must meet minimum color contrast ratio thresholds,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.7/color-contrast?application=cypress,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143, ACT, TTv5, TT13.c",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,<p>You don't like our place?  Then we'll come to your place. We can fix your stuff in your home for a sizeable surcharge. We'll get there at a time that is incredibly inconvenient to you and come unprepared for the task at hand. You'll tell all your friends what great service you received!</p>,.last > p:nth-child(3),"Fix any of the following:
  Element has insufficient color contrast of 4.47 (foreground color: #777777, background color: #ffffff, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1",false,color-contrast,Elements must meet minimum color contrast ratio thresholds,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.7/color-contrast?application=cypress,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143, ACT, TTv5, TT13.c",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,<h2>Laptops &amp; Notebooks</h2>,.footbox:nth-child(1) > h2,"Fix any of the following:
  Element has insufficient color contrast of 2.84 (foreground color: #999999, background color: #ffffff, font size: 13.5pt (18px), font weight: normal). Expected contrast ratio of 4.5:1",false,color-contrast,Elements must meet minimum color contrast ratio thresholds,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.7/color-contrast?application=cypress,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143, ACT, TTv5, TT13.c",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,<h2>Desktops</h2>,.footbox:nth-child(2) > h2,"Fix any of the following:
  Element has insufficient color contrast of 2.84 (foreground color: #999999, background color: #ffffff, font size: 13.5pt (18px), font weight: normal). Expected contrast ratio of 4.5:1",false,color-contrast,Elements must meet minimum color contrast ratio thresholds,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.7/color-contrast?application=cypress,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143, ACT, TTv5, TT13.c",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,<h2>Test Course Materials</h2>,.footbox:nth-child(3) > h2,"Fix any of the following:
  Element has insufficient color contrast of 2.84 (foreground color: #999999, background color: #ffffff, font size: 13.5pt (18px), font weight: normal). Expected contrast ratio of 4.5:1",false,color-contrast,Elements must meet minimum color contrast ratio thresholds,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.7/color-contrast?application=cypress,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143, ACT, TTv5, TT13.c",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,<h2>Cart</h2>,.footbox:nth-child(4) > h2,"Fix any of the following:
  Element has insufficient color contrast of 2.84 (foreground color: #999999, background color: #ffffff, font size: 13.5pt (18px), font weight: normal). Expected contrast ratio of 4.5:1",false,color-contrast,Elements must meet minimum color contrast ratio thresholds,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.7/color-contrast?application=cypress,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143, ACT, TTv5, TT13.c",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Failed,Serious,<h2>Support</h2>,.last.footbox > h2,"Fix any of the following:
  Element has insufficient color contrast of 2.84 (foreground color: #999999, background color: #ffffff, font size: 13.5pt (18px), font weight: normal). Expected contrast ratio of 4.5:1",false,color-contrast,Elements must meet minimum color contrast ratio thresholds,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.7/color-contrast?application=cypress,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143, ACT, TTv5, TT13.c",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Inapplicable,,,,,false,area-alt,Active <area> elements must have alternate text,Ensures <area> elements of image maps have alternate text,https://dequeuniversity.com/rules/axe/4.7/area-alt?application=cypress,WCAG 2.0 Level A,"2.4.4 Link Purpose (In Context), 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag244, wcag412, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Inapplicable,,,,,false,aria-allowed-attr,Elements must only use allowed ARIA attributes,Ensures ARIA attributes are allowed for an element's role,https://dequeuniversity.com/rules/axe/4.7/aria-allowed-attr?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Inapplicable,,,,,false,aria-command-name,ARIA commands must have an accessible name,"Ensures every ARIA button, link and menuitem has an accessible name",https://dequeuniversity.com/rules/axe/4.7/aria-command-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412, ACT, TTv5, TT6.a",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Inapplicable,,,,,false,aria-hidden-focus,ARIA hidden element must not be focusable or contain focusable elements,Ensures aria-hidden elements are not focusable nor contain focusable elements,https://dequeuniversity.com/rules/axe/4.7/aria-hidden-focus?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.name-role-value, wcag2a, wcag412, TTv5, TT6.a",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Inapplicable,,,,,false,aria-input-field-name,ARIA input fields must have an accessible name,Ensures every ARIA input field has an accessible name,https://dequeuniversity.com/rules/axe/4.7/aria-input-field-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412, ACT, TTv5, TT5.c",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Inapplicable,,,,,false,aria-meter-name,ARIA meter nodes must have an accessible name,Ensures every ARIA meter node has an accessible name,https://dequeuniversity.com/rules/axe/4.7/aria-meter-name?application=cypress,WCAG 2.0 Level A,1.1.1 Non-text Content,,"cat.aria, wcag2a, wcag111",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Inapplicable,,,,,false,aria-progressbar-name,ARIA progressbar nodes must have an accessible name,Ensures every ARIA progressbar node has an accessible name,https://dequeuniversity.com/rules/axe/4.7/aria-progressbar-name?application=cypress,WCAG 2.0 Level A,1.1.1 Non-text Content,,"cat.aria, wcag2a, wcag111",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Inapplicable,,,,,false,aria-required-attr,Required ARIA attributes must be provided,Ensures elements with ARIA roles have all required ARIA attributes,https://dequeuniversity.com/rules/axe/4.7/aria-required-attr?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Inapplicable,,,,,false,aria-required-children,Certain ARIA roles must contain particular children,Ensures elements with an ARIA role that require child roles contain them,https://dequeuniversity.com/rules/axe/4.7/aria-required-children?application=cypress,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.aria, wcag2a, wcag131",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Inapplicable,,,,,false,aria-required-parent,Certain ARIA roles must be contained by particular parents,Ensures elements with an ARIA role that require parent roles are contained by them,https://dequeuniversity.com/rules/axe/4.7/aria-required-parent?application=cypress,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.aria, wcag2a, wcag131",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Inapplicable,,,,,false,aria-roledescription,aria-roledescription must be on elements with a semantic role,Ensure aria-roledescription is only used on elements with an implicit or explicit role,https://dequeuniversity.com/rules/axe/4.7/aria-roledescription?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412, deprecated",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Inapplicable,,,,,false,aria-roles,ARIA roles used must conform to valid values,Ensures all elements with a role attribute use a valid value,https://dequeuniversity.com/rules/axe/4.7/aria-roles?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412",2023-11-06T15:08:55.836Z,4.7.2
http://abcdcomputech.dequecloud.com/,@axe-devtools-cypress.home,Inapplicable,,,,,false,aria-toggle-field-name,ARIA toggle fields must have an accessible name,Ensures every ARIA toggle field has an accessible name,https://dequeuniversity.com/rules/axe/4.7/aria-toggle-field-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412, ACT, TTv5, TT5.c",2023-11-06T15:08:55.836Z,4.7.2
